Ticket Type, Issue Type, Category, Sub Category, Issue, Priority, L0 Response Time, L0 ResoultionTime, L0 Assignee,L1 Response Time, L1 ResoultionTime, L1 Assignee,L2 Response Time, L2 ResoultionTime, L2 Assignee,L3 Response Time, L3 ResoultionTime, L3 Assignee,L4 Response Time, L4 ResoultionTime, L4 Assignee,L5 Response Time, L5 ResoultionTime, L5 Assignee, Status, Client Escalation, Tenant Escalation
Proactive,Observation,Soft Services,Food Court,Portion size inadequate,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,AHU room drain pipe choked,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,AHU room fresh air damper not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Chiller Valve damaged ,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,AHU room drain pipe choked,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Chiller not working,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Fan coil unit noise,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Fan coil units not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Pest Control,Mosquito control,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Housekeeping,overflowing dustbins,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation - Chiller,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Pest Control,Rat control,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Horticulture,Quality issue with plant,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Poor ventilation / ventilation failure,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Housekeeping,Slippery floor,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Pest Control,Rat control,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Housekeeping,Slippery floor,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Housekeeping,security cabin not cleaned,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Housekeeping,security cabin not cleaned,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Pest Control,Snake sightseeing,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Housekeeping,spit marks,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Pest Control,Snake sightseeing,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Horticulture,Trees branches need to be cut.,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Soft Services,Horticulture,Trees branches need to be cut.,P3,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Housekeeping,Washbasins not cleaned,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Housekeeping,Sweeping not done,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Housekeeping,Unavailability of toiletries,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Soft Services,Horticulture,Tree maintenance,P1,30,1440,Team Leader_L0,120,2880,Building Manager_Manager Soft Services_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,Head Soft Services_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Chiller Alarm/ Trip,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Chiller not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Cooling tower Maintenance,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation - Cooling Tower,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation- Chiller,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Precision AC not working properly,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Server / Hub / UPS room,Server / Hub / UPS room temperature high,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Supply and return grill and filter dirty/damaged,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Clock fixing,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Server / Hub / UPS room,Server / Hub / UPS room temperature low,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,AHU not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,AHU pressure / temperature Guage defective,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Chiller Alarm/ Trip,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation - HVAC,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Chiller Valve damaged ,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Door Alignments required,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Split AC not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Cooling tower Maintenance,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Precision AC not working properly,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Supply and return grill and filter dirty/damaged,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Server / Hub / UPS room,Server / Hub / UPS room temperature high,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Others - Tech Services - FCU,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Door Alignments required,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Water leaking from overhead AC unit,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Repair of broken Chair required,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Window AC not working,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Window AC not working,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,HVAC condensation,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Openings in AHU room.,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Repair of broken Chair required,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,HVAC condensation,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Repair of Door floor spring,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation- AHU,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,Vent issue,P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation - Cooling Tower,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Soft/white board fixing,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,HVAC,"AHU Actuator Valve, Sensor defective",P2,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Clock fixing,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Fan coil unit noise,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Door or Windows broken/defective,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Split AC not working,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Door or Windows broken/defective,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Server / Hub / UPS room,Server / Hub / UPS room temperature low,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Fixing of loose Door handle,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Door Closer / Handle damage,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Facade glass broken,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Drawer key lost,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Door Closer / Handle damage,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Water leaking from overhead AC unit,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,HVAC,Vent issue,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Drawer key lost,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,HVAC,PPM Observation - AHU,P1,30,1440,HVAC Technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Lock replacement required,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Lock replacement required,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Fixing of loose Door handle,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Repair of Door floor spring,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Soft/white board fixing,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Facade glass broken,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Shaft door issue,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Trap door issue,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Revolving Door Not working,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Revolving Door Not working,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Shaft door issue,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Noise from door ,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,No latch in washroom,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Carpentry,Soap dispenser loose,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Carpentry,Trap door issue,P2,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
